confidence,detection Class,matched gt class,TP/FP,tp,fp,acc tp,acc fp,precesion,recall
0.8490504,cyclist,cyclist,TP,1,0,55,2,0.9649122807017544,0.5392156862745098
0.84028524,cyclist,cyclist,TP,1,0,56,2,0.9655172413793104,0.5490196078431373
0.8258487,cyclist,cyclist,TP,1,0,57,2,0.9661016949152542,0.5588235294117647
0.82347476,cyclist,cyclist,TP,1,0,58,2,0.9666666666666667,0.5686274509803921
0.8211223,cyclist,cyclist,TP,1,0,59,2,0.9672131147540983,0.5784313725490197
0.813723,cyclist,cyclist,TP,1,0,60,2,0.967741935483871,0.5882352941176471
0.8094003,cyclist,cyclist,TP,1,0,61,2,0.9682539682539683,0.5980392156862745
0.8078145,cyclist,None,FP,0,1,61,3,0.953125,0.5980392156862745
0.804076,cyclist,None,FP,0,1,61,4,0.9384615384615385,0.5980392156862745
0.7894918,cyclist,None,FP,0,1,61,5,0.9242424242424242,0.5980392156862745
0.7513123,cyclist,None,FP,0,1,61,6,0.9104477611940298,0.5980392156862745
0.7365662,cyclist,cyclist,TP,1,0,62,6,0.9117647058823529,0.6078431372549019
0.7148245,cyclist,cyclist,TP,1,0,63,6,0.9130434782608695,0.6176470588235294
0.68935114,cyclist,cyclist,TP,1,0,64,6,0.9142857142857143,0.6274509803921569
0.68464696,cyclist,None,FP,0,1,64,7,0.9014084507042254,0.6274509803921569
0.67680925,cyclist,None,FP,0,1,64,8,0.8888888888888888,0.6274509803921569
0.6599227,cyclist,cyclist,TP,1,0,65,8,0.8904109589041096,0.6372549019607843
0.6409424,cyclist,None,FP,0,1,65,9,0.8783783783783784,0.6372549019607843
0.63927525,cyclist,None,FP,0,1,65,10,0.8666666666666667,0.6372549019607843
0.626417,cyclist,cyclist,TP,1,0,66,10,0.868421052631579,0.6470588235294118
0.6189488,cyclist,cyclist,TP,1,0,67,10,0.8701298701298701,0.6568627450980392
0.5910611,cyclist,None,FP,0,1,67,11,0.8589743589743589,0.6568627450980392
0.54899734,cyclist,cyclist,TP,1,0,68,11,0.8607594936708861,0.6666666666666666
0.5437452,cyclist,cyclist,TP,1,0,69,11,0.8625,0.6764705882352942
0.53247285,cyclist,cyclist,TP,1,0,70,11,0.8641975308641975,0.6862745098039216
0.4854215,cyclist,None,FP,0,1,70,12,0.8536585365853658,0.6862745098039216
0.40675217,cyclist,None,FP,0,1,70,13,0.8433734939759037,0.6862745098039216
0.38604742,cyclist,None,FP,0,1,70,14,0.8333333333333334,0.6862745098039216
0.38187867,cyclist,None,FP,0,1,70,15,0.8235294117647058,0.6862745098039216
0.36201727,cyclist,None,FP,0,1,70,16,0.813953488372093,0.6862745098039216
0.34373692,cyclist,cyclist,TP,1,0,71,16,0.8160919540229885,0.696078431372549
0.32617885,cyclist,None,FP,0,1,71,17,0.8068181818181818,0.696078431372549
0.31658494,cyclist,None,FP,0,1,71,18,0.797752808988764,0.696078431372549
0.29944286,cyclist,cyclist,TP,1,0,72,18,0.8,0.7058823529411765
0.2893028,cyclist,None,FP,0,1,72,19,0.7912087912087912,0.7058823529411765
0.28519335,cyclist,None,FP,0,1,72,20,0.782608695652174,0.7058823529411765
0.27031827,cyclist,None,FP,0,1,72,21,0.7741935483870968,0.7058823529411765
0.26894712,cyclist,None,FP,0,1,72,22,0.7659574468085106,0.7058823529411765
0.2508957,cyclist,None,FP,0,1,72,23,0.7578947368421053,0.7058823529411765
0.21576692,cyclist,cyclist,TP,1,0,73,23,0.7604166666666666,0.7156862745098039
0.21334344,cyclist,None,FP,0,1,73,24,0.7525773195876289,0.7156862745098039
0.18171114,cyclist,None,FP,0,1,73,25,0.7448979591836735,0.7156862745098039
0.18134552,cyclist,None,FP,0,1,73,26,0.7373737373737373,0.7156862745098039
0.18017012,cyclist,None,FP,0,1,73,27,0.73,0.7156862745098039
0.1685346,cyclist,None,FP,0,1,73,28,0.7227722772277227,0.7156862745098039
0.16717231,cyclist,None,FP,0,1,73,29,0.7156862745098039,0.7156862745098039
0.16318901,cyclist,None,FP,0,1,73,30,0.7087378640776699,0.7156862745098039
0.15296055,cyclist,None,FP,0,1,73,31,0.7019230769230769,0.7156862745098039
0.15005516,cyclist,None,FP,0,1,73,32,0.6952380952380952,0.7156862745098039
0.14391212,cyclist,None,FP,0,1,73,33,0.6886792452830188,0.7156862745098039
0.13916053,cyclist,cyclist,TP,1,0,74,33,0.6915887850467289,0.7254901960784313
0.13601677,cyclist,cyclist,TP,1,0,75,33,0.6944444444444444,0.7352941176470589
0.13387124,cyclist,None,FP,0,1,75,34,0.6880733944954128,0.7352941176470589
0.13361342,cyclist,None,FP,0,1,75,35,0.6818181818181818,0.7352941176470589
0.13269116,cyclist,None,FP,0,1,75,36,0.6756756756756757,0.7352941176470589
0.13070558,cyclist,None,FP,0,1,75,37,0.6696428571428571,0.7352941176470589
0.12631434,cyclist,None,FP,0,1,75,38,0.6637168141592921,0.7352941176470589
0.124085665,cyclist,None,FP,0,1,75,39,0.6578947368421053,0.7352941176470589
0.123146705,cyclist,None,FP,0,1,75,40,0.6521739130434783,0.7352941176470589
0.12215547,cyclist,None,FP,0,1,75,41,0.646551724137931,0.7352941176470589
0.12201444,cyclist,None,FP,0,1,75,42,0.6410256410256411,0.7352941176470589
0.117379725,cyclist,None,FP,0,1,75,43,0.635593220338983,0.7352941176470589
0.114590704,cyclist,None,FP,0,1,75,44,0.6302521008403361,0.7352941176470589
0.112160526,cyclist,None,FP,0,1,75,45,0.625,0.7352941176470589
0.11203113,cyclist,None,FP,0,1,75,46,0.6198347107438017,0.7352941176470589
0.107768506,cyclist,None,FP,0,1,75,47,0.6147540983606558,0.7352941176470589
0.10614904,cyclist,None,FP,0,1,75,48,0.6097560975609756,0.7352941176470589
0.10308697,cyclist,None,FP,0,1,75,49,0.6048387096774194,0.7352941176470589
0.103019275,cyclist,None,FP,0,1,75,50,0.6,0.7352941176470589
0.10239828,cyclist,None,FP,0,1,75,51,0.5952380952380952,0.7352941176470589
0.1019309,cyclist,None,FP,0,1,75,52,0.5905511811023622,0.7352941176470589
